"id","statusCliente","ipConcentrador","nomeConcentrador","latitudeCliente","longitudeCliente","conexaoInicial","conexaoFinal","tempoConectado","consumoDownload","consumoUpload","motivoDesconexao","popCliente","nomeCliente","enderecoCliente","bairroCliente","cidadeCliente","planoContrato","statusInternet","valorPlano"
"9acecf32-0415-4dd9-bc91-6f5a04c74c61",true,"10.10.0.3",Concentrador_Juerana_A,-191.878.034,-401.037.071,2024-04-24 11:33:14.000,,1214401,44825564815,7445083871,"",SOORETAMA A,MARK KOHLER JR.,,INTERIOR,SOORETAMA,"5 MB Internet",1,74.0
f1b874cb-b590-468e-99d9-2ec818d6412b,true,"10.10.0.11",Concentrador_Core,-191.922.841,-400.973.631,2024-04-01 10:42:06.000,,3204963,564009924804,1407865398697,"",SOORETAMA B,CECELIA GULGOWSKI,,CENTRO,SOORETAMA,"20 MB Internet Fibra",1,59.9
dc984984-0805-47ed-a6a1-82389065c92e,true,"10.10.0.11",Concentrador_Core,-191.958.632,-401.032.466,2024-05-05 23:51:21.000,,219649,23305899210,735102588,"",SOORETAMA B,ALYSSA VEUM,,NOVA CANAA,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"99a47787-0760-49c2-b31a-4e376a7f9767",true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-04-29 00:18:45.000,,822646,52084916241,5183861343,"",SOORETAMA C,NINA TREUTEL I,,VALE DO SOL,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
"4e916365-9d96-4796-bcd2-ec795ea2d560",true,"10.10.0.11",Concentrador_Core,-191.878.037,-400.981.465,2024-04-29 00:18:27.000,,822301,173360295525,5409369496,"",SOORETAMA C,JIM CROOKS,,CENTRO,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"4fd0905f-2335-4ff4-a48f-325ff74d3b3f",true,"10.10.0.11",Concentrador_Core,-191.951.746,-401.014.908,2024-05-06 00:05:05.000,,219155,17555557612,2667368578,"",SOORETAMA C,INEZ CUMMERATA,,CENTRO,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"2317ad9b-4713-4d66-b768-f9d21069ab95",true,"10.10.0.3",Concentrador_Juerana_A,-19.187.804,-401.033.216,2024-05-07 02:19:03.000,,124800,1427348215,83055475,"",SOORETAMA B,IGNACIO VEUM,,JUERANA A,SOORETAMA,"20 MB Internet",1,169.9
e058e93f-6a45-4554-ae45-4280895b652e,true,"10.10.0.11",Concentrador_Core,-191.925.588,-401.011.443,2024-05-04 11:40:25.000,,349170,6248472404,155607656,"",SOORETAMA A,EBONY BECKER,,CENTRO,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
bbb0aff9-dd57-4d8d-a2c9-a2ae9f24bc60,true,"10.100.150.62",Concentrador_Giganet,-191.574.006,-401.440.086,2024-05-07 19:25:36.000,,62400,2832587850,142714875,"",SOORETAMA C,DANIELLE GREEN,,CORREGO PATIOBA,SOORETAMA,"5 MB Internet",1,74.0
"2aa17493-7151-425d-8696-bf997e1b98d0",true,"10.10.0.11",Concentrador_Core,-19.188.913,-400.912.879,2024-04-29 00:17:42.000,,823085,106569141948,3296998977,"",SOORETAMA A,FREDERICK LINDGREN,,DALVO LOUREIRO,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
"2f7b5945-529f-44ee-b5ce-1dbf33f16bde",true,"10.10.0.11",Concentrador_Core,-191.898.353,-400.953.871,2024-05-07 20:30:13.000,,58637,9064455596,1450743017,"",SOORETAMA D,CORY BERNHARD,,CENTRO,SOORETAMA,"20 MB Internet Fibra",1,59.9
d714a24a-81f3-48cc-a6ae-2f256689e96b,true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-05-01 01:59:31.000,,643990,12871362549,1477573117,"",SOORETAMA C,JULIE REINGER,,PARQUE SAO JORGE,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
c747205e-414a-4247-9758-76f5e935eefe,true,"10.10.0.11",Concentrador_Core,-191.911.035,-40.111.475,2024-05-04 16:03:02.000,,334333,4413892999,859043917,"",SOORETAMA A,DERRICK HEATHCOTE,,SALVADOR,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
"1a34d1ee-94d0-475c-97cf-fe0fd7c7d13a",true,"10.10.0.4",Concentrador_Juerana_B,-190.983.721,-401.862.129,2024-03-26 11:46:57.000,,3718801,308309544187,17892100818,"",SOORETAMA C,IAN BOSCO,,JUERANA B,SOORETAMA,"4 MB Internet",1,74.9
c288ae88-0faa-4a7c-87e0-bfa90b9956e0,true,"10.10.0.4",Concentrador_Juerana_B,-190.983.721,-401.862.129,2024-05-07 02:44:21.000,,122400,16744675466,1443685825,"",SOORETAMA C,COURTNEY BOYLE,,JUERANA B,SOORETAMA,"4 MB Internet",1,74.9
"26de0597-b5ee-4d65-9425-f8af535a0bb3",true,"10.10.0.11",Concentrador_Core,-191.903.641,-401.119.468,2024-05-06 00:51:08.000,,215896,19856973420,1080687107,"",SOORETAMA D,KRISTIE BREKKE JR.,,SALVADOR,SOORETAMA,"30 MB Internet Fibra",1,79.9
"9998423f-756d-4cf5-b953-e9429e81d847",true,"10.10.0.4",Concentrador_Juerana_B,-190.634.326,-400.730.904,2024-05-07 13:19:11.000,,85200,5132498606,1412102277,"",SOORETAMA C,JOHNATHAN LUEILWITZ,,JUERANA B,SOORETAMA,"10 MB Internet",1,119.9
"831622cf-52f1-4a1c-9e63-cf452c57e840",true,"45.239.240.40",Concentrador_Santa_Luzia,-190.983.721,-401.862.129,2024-05-08 12:43:44.000,2024-05-08 12:43:43.000,0,0,0,User-Request,SOORETAMA D,MS. VIOLA DACH,,JUERANA B,SOORETAMA,"4 MB Internet",1,74.9
cb4963bd-2387-4f76-b63d-819b9385a8e7,true,"10.100.150.62",Concentrador_Giganet,-19.095.355,-400.512.205,2024-05-02 09:36:44.000,,530401,16007003797,586232418,"",SOORETAMA B,GINA BINS,,VALE DO SOL,SOORETAMA,"10 MB Internet",1,109.9
cbc64c6d-4e43-4599-90f5-9f7eb85bc7ff,true,"10.10.0.11",Concentrador_Core,-191.627.961,-400.838.865,2024-04-29 15:31:51.000,,768362,81859849488,5715736216,"",SOORETAMA B,KAREN TURNER,,ZONA RURAL,SOORETAMA,"130 MB Internet Rede",1,179.9
"88f8650e-2691-469d-ab61-94a7c62c73d0",true,"10.10.0.3",Concentrador_Juerana_A,-191.878.034,-401.037.071,2024-05-08 05:30:03.000,,26400,71077,636942,NAS-Request,SOORETAMA C,WINIFRED MURPHY,,JUERANA A,SOORETAMA,"4 MB Internet",4,74.9
"381da89c-4bd7-45ab-8ab2-1bdfe79a5283",true,"10.10.0.11",Concentrador_Core,-191.938.676,-400.970.069,2024-05-06 11:06:12.000,,178667,6041195804,928937855,"",SOORETAMA B,TED KIRLIN,,CENTRO,SOORETAMA,"25 MB Internet Fibra",1,79.9
"4005df72-ad7b-4efd-9a77-54d411a382ae",true,"10.10.0.11",Concentrador_Core,-191.888.831,-401.039.471,2024-05-04 23:33:20.000,,307238,46726926481,1162553734,"",SOORETAMA D,BRENT HESSEL,,SAYONARA,SOORETAMA,"20 MB Internet Fibra",1,59.9
feb655f2-5521-4de0-8c37-17f53742aa37,true,"10.10.0.11",Concentrador_Core,-191.909.382,-400.984.102,2024-04-21 19:03:24.000,,1446904,77906639996,33448606466,"",SOORETAMA B,VICTOR GLEICHNER DVM,,CENTRO,SOORETAMA,"300 MB Internet Banda Larga + IPTV",1,109.9
"708d84f4-8ebf-4748-9514-bdaefdbc2450",true,"10.10.0.11",Concentrador_Core,-191.946.653,-400.995.162,2024-04-21 19:02:15.000,,1446659,87845744884,5483206057,"",SOORETAMA C,EULA SCHULIST,,CENTRO,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
b103f151-fe0d-4165-9c48-d3e68ba7e5fc,true,"10.10.0.11",Concentrador_Core,-191.970.746,-401.007.906,2024-04-21 19:01:26.000,,1446901,127961565098,5919099047,"",SOORETAMA D,ADRIAN CRONIN,,CENTRO,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"68858962-c1dd-4c94-a46a-05c60583abb2",true,"10.10.0.11",Concentrador_Core,-191.916.287,-401.117.037,2024-05-04 16:01:43.000,,334513,16103123576,1619251788,"",SOORETAMA D,MR. RANDY RODRIGUEZ,,SALVADOR,SOORETAMA,"20 MB Internet Fibra",1,59.9
d731ca09-77f1-4535-ab67-6741ac5e527f,true,"10.10.0.11",Concentrador_Core,-191.837.616,-401.135.524,2024-05-04 16:02:38.000,,333792,29286109864,1332536522,"",SOORETAMA D,DR. MARTIN LESCH,,SALVADOR,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
f0b651cb-ead6-4b12-b1de-8720a104128a,true,"10.10.0.11",Concentrador_Core,-19.187.795,-40.098.318,2024-04-30 00:41:54.000,,734434,119545274347,1576102923,"",SOORETAMA B,ANDREA PARKER,,CENTRO,SOORETAMA,"100 MB Internet Banda Larga",1,89.9
"83d5086c-cca0-4aa6-854c-3d8ee88e204e",true,"10.10.0.3",Concentrador_Juerana_A,-191.878.034,-401.037.071,2024-05-08 07:24:04.000,,19200,740944406,84855570,Lost-Carrier,SOORETAMA C,JACQUELINE CONNELLY,,JUERANA A,SOORETAMA,"20 MB Internet",1,169.9
"87805ed6-10bb-4073-b0e5-ad3231ec584a",true,"10.10.0.3",Concentrador_Juerana_A,-191.878.034,-401.037.071,2024-05-07 02:19:11.000,,124800,10281669614,417838845,"",SOORETAMA D,TRACEY FLATLEY,,JUERANA A,SOORETAMA,"10 MB Internet",1,119.9
"095bb616-23b4-4056-9d62-ff2af8a46c48",true,"10.10.0.11",Concentrador_Core,-191.916.287,-401.117.037,2024-05-07 15:50:52.000,,75801,11569442385,947065691,"",SOORETAMA B,ANGELINA DICKENS V,,SAIONARA,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"42c86945-78ad-4f24-87ae-37d1f1ca56ea",true,"10.10.0.11",Concentrador_Core,-191.888.685,-401.109.969,2024-04-21 19:01:31.000,,1446764,17541230776,1429690616,"",SOORETAMA B,CELIA FISHER,,CENTRO,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
a1052236-d927-4bde-bb50-8341357ac70b,true,"10.10.0.11",Concentrador_Core,-191.951.746,-401.014.908,2024-05-08 09:39:58.000,,11584,1060787700,41879855,Lost-Carrier,SOORETAMA C,BRANDY CHAMPLIN I,,CENTRO,SOORETAMA,"300 MB Internet Banda Larga + IPTV",1,109.9
c323b85f-f475-4c81-ae1a-b0d1e9c3115c,true,"10.10.0.11",Concentrador_Core,-191.900.658,-40.107.829,2024-05-06 14:03:25.000,,167941,0,0,"",SOORETAMA A,PAUL MANTE,,ALEGRE,SOORETAMA,"8 MB Internet",1,109.9
"4bfb1d4a-851d-4160-84de-cb9d036e71df",true,"10.10.0.11",Concentrador_Core,-269.835.153,-486.697.441,2024-04-21 18:59:19.000,,1446073,6665249474,916430788,"",SOORETAMA B,RODNEY DICKI,,ALEGRE,SOORETAMA,"20 MB Internet",1,169.9
a613c0cf-16c0-4dd9-a0e3-f5e383cb901e,true,"10.10.0.11",Concentrador_Core,-191.943.095,-401.089.222,2024-04-29 00:19:24.000,,822034,42453735485,2862736620,"",SOORETAMA D,BOYD KAUTZER,,SAYONARA 2,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
e5db19a3-685b-41d6-9970-aff980657e57,true,"10.10.0.11",Concentrador_Core,-129.777.378,-385.016.363,2024-05-04 16:02:22.000,,333958,16413900661,1346187376,"",SOORETAMA D,NICOLE QUITZON,,SALVADOR,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
"862f8a0b-3367-4bb7-9764-5746a7b1c809",true,"10.10.0.11",Concentrador_Core,-191.873.825,-401.089.379,2024-05-03 23:19:44.000,,394740,64533282052,28622945571,"",SOORETAMA B,PEGGY SHIELDS,,SALVADOR,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
"5b5c4df2-e908-4b66-9221-22090fd81347",true,"45.239.240.40",Concentrador_Santa_Luzia,-190.874.552,-401.409.032,2024-05-06 02:28:55.000,,210000,42230517709,864385171,"",SOORETAMA B,ANDREW SCHMIDT,,JUNCADO,SOORETAMA,"15 MB Internet Fibra",1,79.9
a6179cce-9cc7-4a90-bff3-4ed1a8b61b10,true,"10.10.0.11",Concentrador_Core,-192.070.757,-400.967.548,2024-04-11 20:54:55.000,,2304139,116766611802,4876199044,"",SOORETAMA A,SARA RENNER,,ALEGRE,SOORETAMA,"20 MB Internet Fibra",1,59.9
"9028790b-0ea6-4250-885c-8261814985c3",true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-04-29 00:24:28.000,,822256,3242088275,1275968420,"",SOORETAMA B,CHRISTINA HERMANN,,NOVA CANAA,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
bb700216-0133-4071-9efb-c1820e97f990,true,"10.10.0.11",Concentrador_Core,-191.891.004,-400.988.531,2024-04-29 00:19:47.000,,822405,14788686667,1106450792,"",SOORETAMA B,TYLER PAUCEK IV,,CENTRO,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
eda3a888-e0dc-4ca1-b09f-8b21c4e20a44,true,"10.10.0.3",Concentrador_Juerana_A,-190.816.212,-401.135.677,2024-04-14 15:41:11.000,,2062801,131899383171,7768451141,"",SOORETAMA B,ELLA CONSIDINE,,JUERANA A,SOORETAMA,"4 MB Internet",1,74.9
a1c8f93f-3f51-4b33-99a3-b50ad7731786,true,"45.239.240.40",Concentrador_Santa_Luzia,-190.831.589,-401.190.216,2024-05-08 12:42:39.000,2024-05-08 12:42:14.000,0,0,0,Lost-Carrier,SOORETAMA A,VINCENT O'REILLY,,JUERANA B,SOORETAMA,"10 MB Internet",1,119.9
"1df60539-79bc-4585-91ea-b081740e0332",true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-04-29 16:54:01.000,,762989,270569632986,19356790799,"",SOORETAMA B,MONA OBERBRUNNER,,VALE DO SOL,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
"8685b3bc-1b40-47a1-a04a-c3d95f7545c2",true,"10.10.0.11",Concentrador_Core,-191.938.178,-401.098.979,2024-05-04 16:00:45.000,,334587,26081245752,3862569446,"",SOORETAMA A,FELICIA KOEPP,,SAYONARA,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
"9093d602-e1c9-47a8-bf21-f33d88c8075c",true,"10.10.0.11",Concentrador_Core,-191.886.817,-400.926.818,2024-05-04 16:01:02.000,,334497,99983188011,3295772579,"",SOORETAMA D,NATHANIEL THIEL PHD,,VALE DO SOL,SOORETAMA,"20 MB Internet Fibra",1,59.9
b92347b8-5f10-4df3-802a-0404b0374a94,true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-04-30 21:12:21.000,,661500,60765120053,7424093870,"",SOORETAMA C,ROBIN ABERNATHY,,CENTRO,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"8c2d6637-df8f-46fd-819a-0ef529b86ac6",true,"45.239.240.40",Concentrador_Santa_Luzia,-191.878.034,-401.037.071,2024-05-07 19:28:20.000,,62400,11752514760,956204230,"",SOORETAMA A,BRITTANY CROOKS,,JUNCADO,SOORETAMA,"10 MB Internet",1,119.9
"53fa0539-b5c1-41b4-be1f-405d3d3030f8",true,"45.239.240.40",Concentrador_Santa_Luzia,-191.878.034,-401.037.071,2024-05-08 12:42:27.000,2024-05-08 12:42:24.000,0,0,0,User-Request,SOORETAMA B,DR. ANDRE HARBER,,JUERANA B,SOORETAMA,"4 MB Internet",1,74.9
"11ee41e4-83c6-43d7-a386-f2f30a6a2694",true,"10.10.0.4",Concentrador_Juerana_B,-191.878.034,-401.037.071,2024-05-05 13:34:43.000,,256800,68371942150,5792590761,"",SOORETAMA A,COURTNEY BEATTY,,JUERANA B,SOORETAMA,"15 MB Internet",1,139.9
d86d8a06-4347-4b15-b12a-9963795d8264,true,"10.10.0.11",Concentrador_Core,-191.887.509,-401.081.007,2024-04-29 00:20:16.000,,822944,58982349981,1640186701,"",SOORETAMA D,NICHOLE HUELS,,PARQUE SAO JORGE,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
e7cf6d6c-98c9-4bc4-aad5-0775334b3094,true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-05-06 23:10:00.000,,135453,1128218528,102132170,"",SOORETAMA D,ADRIAN PARKER II,,VALE DO SOL,SOORETAMA,"100 MB Internet Banda Larga",1,89.9
b3eb7392-3615-4a49-9451-3a6e69780792,true,"10.10.0.11",Concentrador_Core,-191.899.625,-401.113.631,2024-05-04 16:01:38.000,,334504,9945849299,552534221,"",SOORETAMA B,DR. SANTIAGO JACOBSON,,SALVADOR,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
"2e89e51f-0bb5-4817-a605-ef4b6b7a8476",true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-05-04 00:04:43.000,,391914,21888456532,811699893,"",SOORETAMA B,DR. BOB KIEHN,,NOVA CANAA,SOORETAMA,"25 MB Internet Fibra",1,79.9
"3f4b438f-2a55-4977-85d4-ab1420521071",true,"10.10.0.11",Concentrador_Core,-191.869.574,-400.956.935,2024-04-29 00:17:38.000,,822931,112963062131,10492536819,"",SOORETAMA C,JERRY GULGOWSKI,,CENTRO,SOORETAMA,"20 MB Internet Fibra",1,59.9
f88a73da-ea78-454e-8e87-56b5ea606c9e,true,"10.10.0.3",Concentrador_Juerana_A,-191.878.034,-401.037.071,2024-05-08 00:12:32.000,,45600,1402088287,100875883,"",SOORETAMA D,JO ROBERTS DVM,,JUERANA A,SOORETAMA,"3 MB Internet",1,44.9
"759b6eb9-45bd-4b89-b70b-4e9250417d68",true,"10.10.0.11",Concentrador_Core,-191.857.116,-401.091.915,2024-04-29 00:23:12.000,,821791,93233213551,4708167241,"",SOORETAMA A,BOYD EBERT,,PARQUE SAO JORGE,SOORETAMA,"40 MB Internet Banda Larga",1,79.9
bf4c1a6c-22dd-4319-8f64-112d072e85c2,true,"10.10.0.11",Concentrador_Core,-191.968.804,-400.972.387,2024-04-29 00:26:53.000,,821882,61227267105,7721064343,"",SOORETAMA D,MR. NEAL LUBOWITZ-COLLIER,,NOVA SOORETAMA,SOORETAMA,"150 MB Internet Banda Larga",1,94.9
f3171077-d603-4e9a-9798-b0a2fb7d2b34,true,"10.10.0.11",Concentrador_Core,-192.017.909,-400.951.437,2024-05-01 23:41:26.000,,565789,155301240076,10682255347,"",SOORETAMA C,MARLON KEMMER,,ALEGRE,SOORETAMA,"20 MB Internet Fibra",1,59.9
f6b852ee-93c5-4a9f-aeb8-41e7dd8b48c4,true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-05-01 19:26:45.000,,581313,25991010496,708421076,"",SOORETAMA D,EVELYN KIEHN MD,,NOVA CANAA,SOORETAMA,"10 MB Internet Fibra",1,59.9
"47f08799-5fe7-4165-acf7-301e5afca1f2",true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-05-06 14:09:39.000,,167515,306966396,110612703,"",SOORETAMA B,CARLTON SCHOWALTER DDS,,CENTRO,SOORETAMA,"150 MB Internet Banda Larga",1,94.9
"9fab2561-b7a8-42c9-8b4c-50489609c6ff",true,"45.239.240.40",Concentrador_Santa_Luzia,-190.874.552,-401.409.032,2024-05-07 19:28:21.000,,62400,22282888231,1513722901,"",SOORETAMA D,SAMMY PADBERG,,JUNCADO,SOORETAMA,"10 MB Internet",1,119.9
"44bfbde2-a928-4cd4-9e2e-1456321c7626",true,"10.100.150.62",Concentrador_Giganet,-197.507.108,-403.799.016,2024-05-07 22:58:53.000,,50400,2779567295,233889252,"",SOORETAMA A,JARED DAUGHERTY,,FAZENDA SANTO ANTONIO,SOORETAMA,"10 MB Internet",1,109.9
ab573a03-ba47-459b-b89d-cf6507f2c107,true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-04-29 00:19:50.000,,822098,157556358457,21134183730,"",SOORETAMA A,ANDREW RUSSEL,,PARQUE SAO JORGE,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
"3c69d3f0-4442-40bc-98a3-9ead8ee95361",true,"10.10.0.11",Concentrador_Core,-19.191.264,-400.980.021,2024-04-29 00:19:33.000,,823133,27848433732,2753336918,"",SOORETAMA B,CAROL RUECKER,,SAYONARA,SOORETAMA,"10 MB Internet Fibra",1,59.9
"9e79824f-4e43-4716-8d9c-00b71bbe5372",true,"10.10.0.11",Concentrador_Core,-191.887.121,-401.015.355,2024-04-29 00:18:59.000,,823105,104215996545,2878885268,"",SOORETAMA D,EDWARD MORAR,,CENTRO,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
"9b1ab60a-203b-42e0-8cb5-8dcf88df9caf",true,"10.10.0.4",Concentrador_Juerana_B,-190.983.721,-401.862.129,2024-05-07 02:44:37.000,,122400,13628368684,528986245,"",SOORETAMA C,ESTHER UPTON,,JUERANA B,SOORETAMA,"6 MB Internet",1,99.0
"551f8a22-355c-4a17-a03a-3ed35616a550",true,"45.239.240.40",Concentrador_Santa_Luzia,-190.874.552,-401.409.032,2024-05-07 19:28:11.000,,62400,8082144096,1112579836,"",SOORETAMA D,MS. KRISTIE HILLS,,JUNCADO,SOORETAMA,"6 MB Internet",1,99.0
"3e905423-cc3b-4493-a410-4518f02e95a1",true,"45.239.240.40",Concentrador_Santa_Luzia,-190.874.552,-401.409.032,2024-05-07 19:28:53.000,,62400,4486078599,126190759,"",SOORETAMA B,TODD NITZSCHE,,JUNCADO,SOORETAMA,"4 MB Internet",1,74.9
"0b606fa9-a0ae-4446-b8f1-cdfc45820756",true,"45.239.240.40",Concentrador_Santa_Luzia,-190.874.552,-401.409.032,2024-05-08 10:21:27.000,,8400,228504782,8492020,Lost-Carrier,SOORETAMA D,TERRANCE RENNER,,JUNCADO,SOORETAMA,"8 MB Internet",1,125.0
"997b5718-f915-480f-b1ed-bc745530d80d",true,"10.10.0.11",Concentrador_Core,-191.896.218,-401.061.124,2024-05-04 16:03:00.000,,334332,7013443685,13408549440,"",SOORETAMA A,TRAVIS HUELS,,SALVADOR,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
dd4a2d96-0d1b-49f9-b366-1f4c442918ac,true,"10.10.0.11",Concentrador_Core,-19.184.875,-401.115.775,2024-05-04 16:02:38.000,,334610,17578548571,1199883760,"",SOORETAMA A,IRMA MORAR,,SALVADOR,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
e7c2817a-38bd-4dbc-b569-f519f5998c18,true,"10.10.0.11",Concentrador_Core,-191.959.852,-401.106.188,2024-04-29 00:26:03.000,,821963,53538149731,10734385565,"",SOORETAMA C,AL QUIGLEY III,,PARQUE DAS PALMEIRAS,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
"1c59fa03-7b69-41de-ae8a-8d6a473df878",true,"10.10.0.11",Concentrador_Core,-190.983.721,-401.862.129,2024-05-05 18:55:41.000,,237784,70025812484,3836285301,"",SOORETAMA C,DELIA REINGER,,PARQUE SAO JORGE,SOORETAMA,"20 MB Internet Fibra",1,59.9
"5f9b6783-0485-433e-9d64-5af3bba38db0",true,"10.10.0.4",Concentrador_Juerana_B,-191.878.034,-401.037.071,2024-05-07 20:07:22.000,,60000,12745330346,2817140241,"",SOORETAMA B,AGNES RITCHIE,,JUERANA B,SOORETAMA,"4 MB Internet",1,74.9
"0a7ce9d7-4240-4346-a570-6db79d99d286",true,"10.10.0.11",Concentrador_Core,-191.895.826,-400.987.245,2024-05-06 17:26:18.000,,156145,8964333918,621172672,"",SOORETAMA D,PERRY CORWIN,,CENTRO,SOORETAMA,"300 MB Internet Banda Larga + IPTV",1,109.9
"249a6ce6-60ee-4996-a282-5a496c11a829",true,"10.10.0.11",Concentrador_Core,-191.900.658,-40.107.829,2024-04-21 19:00:04.000,,1446874,201639230208,19480707861,"",SOORETAMA B,FRANKIE ROMAGUERA,,ALEGRE,SOORETAMA,"50 MB Internet Fibra",1,99.9
"75ee11ea-5caf-4959-9430-620df039a21e",true,"10.10.0.11",Concentrador_Core,-191.910.376,-400.922.736,2024-04-29 16:52:54.000,,763400,42789790456,3225125826,"",SOORETAMA B,JESUS CORWIN,,VALE DO SOL,SOORETAMA,"20 MB Internet Fibra",1,59.9
"70377ebd-777b-433f-94ae-0f74ec1de978",true,"10.10.0.3",Concentrador_Juerana_A,-190.886.721,-401.421.176,2024-05-08 00:43:45.000,,43200,3287425274,144854568,"",SOORETAMA B,JOE FRITSCH,,JUERANA B,SOORETAMA,"4 MB Internet",1,74.9
"1671f1d1-b2b5-41f7-bc40-fc528e782f1d",true,"10.10.0.11",Concentrador_Core,-191.890.338,-400.987.928,2024-05-01 19:49:08.000,,579353,29248405792,1428013267,"",SOORETAMA B,MS. CAROLE DARE,,VALE DO SOL,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
"402ad05f-c15c-4b8a-919b-fce2753fe7c4",true,"10.10.0.11",Concentrador_Core,-191.961.735,-400.996.159,2024-04-28 12:09:17.000,,866722,139160647399,4768710631,"",SOORETAMA C,MR. PERRY ROBEL III,,CENTRO,SOORETAMA,"20 MB Internet Fibra",1,59.9
"90a1d049-01c9-4077-82db-96581454e093",true,"10.10.0.11",Concentrador_Core,-191.906.671,-401.078.447,2024-05-04 18:53:31.000,,323809,25068002992,1139720647,"",SOORETAMA A,LAURENCE HACKETT I,,SAIONARA 2,SOORETAMA,"60 MB Internet Banda Larga",1,89.9
cc03a570-2d07-4901-a132-ed106884850c,true,"10.10.0.11",Concentrador_Core,-191.917.111,-400.978.834,2024-04-17 14:32:07.000,,1808334,200755741427,345665936256,"",SOORETAMA D,ALBERT CRIST,,ALEGRE,SOORETAMA,"50 MB Internet Fibra",1,99.9
"0b8269d3-3be8-49ab-902e-95e67a205589",true,"10.10.0.11",Concentrador_Core,-185.836.903,-397.425.913,2024-05-08 10:01:20.000,,9689,4416214,1335297,Lost-Carrier,CONCEICAO DA BARRA A,MRS. MISTY RUTHERFORD,,SAO JORGE,CONCEICAO DA BARRA,Plano Personalizado,1,44.9
"2c19de88-3b3e-4d57-b6f4-55312eae47a9",true,"10.10.0.11",Concentrador_Core,-184.322.372,-39.930.529,2024-05-08 09:59:25.000,,9920,25461022,2770184,Lost-Carrier,CONCEICAO DA BARRA B,PAULINE KUHIC,,CENTRO,CONCEICAO DA BARRA,Plano Personalizado,1,44.9
"790b40a3-c1b2-40eb-b963-948dd844885f",true,"10.10.0.11",Concentrador_Core,-191.895.909,-400.961.408,2024-04-14 16:40:02.000,,2059665,295573536292,14012673525,"",SOORETAMA D,BILLY BECHTELAR,,SITIO ALEGRE,SOORETAMA,"300 MB Internet Banda Larga",1,109.9
"24960b21-0042-4d27-b853-ed91544e6337",true,"10.10.0.11",Concentrador_Core,-184.305.259,-399.281.767,2024-05-08 12:08:31.000,,2642,72249292,7736517,"",CONCEICAO DA BARRA C,BENNY HUDSON,,CENTRO,CONCEICAO DA BARRA,Plano Personalizado,1,44.9
"833e6341-2dc1-42b2-82ec-a4fa8036aafb",true,"10.10.0.11",Concentrador_Core,-184.320.368,-399.241.006,2024-05-08 09:59:28.000,,10551,745668892,20081368,Lost-Carrier,CONCEICAO DA BARRA D,LEE HIRTHE,,SANTA RITA,CONCEICAO DA BARRA,Plano Personalizado,1,44.9
eedd31db-fe81-4d49-ae71-57b03ec21bdb,true,"10.10.0.11",Concentrador_Core,-184.318.649,-399.243.322,2024-05-08 10:01:36.000,,9939,459243291,53585500,Lost-Carrier,CONCEICAO DA BARRA B,BEN FRAMI,,SANTA RITA,CONCEICAO DA BARRA,Plano Personalizado,1,44.9
